transaction_id,timestamp,amount,currency,sender_account_id,receiver_account_id,sender_customer_id,receiver_customer_id,transaction_type,sender_country,receiver_country
779,2025-06-05T14:29:41,45522.21,INR,ACC1077,ACC1088,CUST016,CUST040,transfer,India,India
780,2025-06-03T17:47:04,6472.7,INR,ACC1086,ACC1027,CUST011,CUST017,transfer,India,India
781,2025-06-03T03:40:39,71907.41,INR,ACC1032,ACC1051,CUST018,CUST034,withdrawal,India,India
782,2025-06-06T12:19:32,79378.85,INR,ACC1062,ACC1088,CUST038,CUST040,payment,India,India
783,2025-06-07T13:50:59,21936.25,INR,ACC1057,ACC1095,CUST004,CUST037,withdrawal,India,India
784,2025-06-06T12:33:52,48215.76,INR,ACC1076,ACC1061,CUST010,CUST030,withdrawal,India,India
785,2025-06-01T15:04:36,11164.26,INR,ACC1033,ACC1049,CUST001,CUST028,transfer,India,India
786,2025-06-05T08:40:24,31375.07,INR,ACC1073,ACC1018,CUST008,CUST044,transfer,India,India
787,2025-06-06T21:57:41,20718.13,INR,ACC1031,ACC1032,CUST007,CUST018,deposit,India,India
788,2025-06-05T01:56:53,26955.0,INR,ACC1066,ACC1063,CUST040,CUST032,withdrawal,India,India
789,2025-06-02T11:38:54,18240.57,INR,ACC1040,ACC1052,CUST031,CUST013,deposit,India,India
790,2025-06-01T18:20:22,54763.88,INR,ACC1043,ACC1017,CUST007,CUST017,withdrawal,India,India
791,2025-06-04T08:16:23,5901.76,INR,ACC1049,ACC1020,CUST028,CUST003,transfer,India,India
792,2025-06-04T07:44:38,13264.85,INR,ACC1075,ACC1062,CUST031,CUST038,transfer,Nigeria,India
793,2025-06-06T14:58:33,77069.87,INR,ACC1016,ACC1072,CUST031,CUST029,transfer,India,India
794,2025-06-05T09:48:01,30610.17,INR,ACC1045,ACC1056,CUST010,CUST011,payment,India,India
795,2025-06-03T11:12:34,13419.26,INR,ACC1055,ACC1069,CUST020,CUST011,withdrawal,India,India
796,2025-06-05T23:19:50,35246.51,INR,ACC1095,ACC1098,CUST037,CUST026,withdrawal,India,India
797,2025-06-05T02:09:32,45722.64,INR,ACC1083,ACC1013,CUST006,CUST038,transfer,India,India
798,2025-06-03T07:52:27,49976.22,INR,ACC1099,ACC1023,CUST041,CUST047,withdrawal,India,India
799,2025-06-08T03:42:49,19051.87,INR,ACC1029,ACC1043,CUST017,CUST007,payment,India,India
800,2025-06-07T07:15:26,26502.33,INR,ACC1002,ACC1099,CUST049,CUST041,deposit,India,India
801,2025-06-05T08:07:12,69085.67,INR,ACC1028,ACC1063,CUST005,CUST032,deposit,Nigeria,India
802,2025-06-03T16:43:39,54469.81,INR,ACC1035,ACC1024,CUST029,CUST016,withdrawal,India,India
803,2025-06-02T03:36:50,47303.64,INR,ACC1024,ACC1061,CUST016,CUST030,withdrawal,India,India
804,2025-06-02T05:05:57,78257.45,INR,ACC1067,ACC1018,CUST038,CUST044,payment,India,India
805,2025-06-04T05:35:57,21285.55,INR,ACC1015,ACC1056,CUST002,CUST011,transfer,India,India
806,2025-06-06T05:44:58,6735.39,INR,ACC1015,ACC1100,CUST002,CUST026,withdrawal,India,India
807,2025-06-02T07:03:58,29065.78,INR,ACC1028,ACC1087,CUST005,CUST014,deposit,Nigeria,India
808,2025-06-07T11:52:02,31906.4,INR,ACC1036,ACC1064,CUST048,CUST002,payment,India,India
809,2025-06-02T14:15:23,71581.11,INR,ACC1011,ACC1053,CUST020,CUST031,payment,India,India
810,2025-06-03T05:58:29,39353.93,INR,ACC1041,ACC1037,CUST016,CUST041,withdrawal,India,India
811,2025-06-04T13:23:45,9322.6,INR,ACC1086,ACC1069,CUST011,CUST011,withdrawal,India,India
812,2025-06-03T02:28:59,42305.03,INR,ACC1007,ACC1080,CUST015,CUST048,withdrawal,India,India
813,2025-06-05T04:09:05,18266.37,INR,ACC1018,ACC1092,CUST044,CUST028,transfer,India,India
814,2025-06-05T07:24:03,63420.47,INR,ACC1045,ACC1004,CUST010,CUST008,transfer,India,India
815,2025-06-07T21:59:39,40858.15,INR,ACC1007,ACC1060,CUST015,CUST047,deposit,India,India
816,2025-06-04T06:36:34,84712.13,INR,ACC1087,ACC1073,CUST014,CUST008,withdrawal,India,India
817,2025-06-03T16:57:14,59526.62,INR,ACC1079,ACC1072,CUST028,CUST029,withdrawal,India,India
818,2025-06-02T05:01:34,58308.34,INR,ACC1020,ACC1068,CUST003,CUST042,deposit,India,India
819,2025-06-05T18:07:29,29284.76,INR,ACC1027,ACC1083,CUST017,CUST006,deposit,India,India
820,2025-06-05T00:21:02,86057.19,INR,ACC1035,ACC1074,CUST029,CUST048,withdrawal,India,India
821,2025-06-05T10:53:02,26277.6,INR,ACC1044,ACC1037,CUST001,CUST041,payment,India,India
822,2025-06-07T14:24:33,81628.79,INR,ACC1099,ACC1087,CUST041,CUST014,withdrawal,India,India
823,2025-06-05T19:36:20,48808.97,INR,ACC1052,ACC1009,CUST013,CUST016,withdrawal,India,India
824,2025-06-04T09:04:51,16631.64,INR,ACC1066,ACC1034,CUST040,CUST001,deposit,India,India
825,2025-06-04T18:26:25,29745.36,INR,ACC1021,ACC1037,CUST031,CUST041,deposit,India,India
826,2025-06-02T09:10:25,64678.7,INR,ACC1063,ACC1057,CUST032,CUST004,withdrawal,India,India
827,2025-06-05T07:03:05,59624.1,INR,ACC1047,ACC1061,CUST039,CUST030,transfer,India,India
828,2025-06-05T02:32:08,20672.17,INR,ACC1020,ACC1001,CUST003,CUST007,transfer,India,India
829,2025-06-03T01:41:34,59498.92,INR,ACC1060,ACC1076,CUST047,CUST010,withdrawal,India,India
830,2025-06-06T03:56:55,46460.57,INR,ACC1043,ACC1046,CUST007,CUST038,withdrawal,India,China
831,2025-06-03T23:24:01,45585.41,INR,ACC1052,ACC1086,CUST013,CUST011,payment,India,India
832,2025-06-08T03:02:22,45458.55,INR,ACC1021,ACC1004,CUST031,CUST008,transfer,India,India
833,2025-06-02T00:21:00,32996.75,INR,ACC1066,ACC1029,CUST040,CUST017,deposit,India,India
834,2025-06-02T17:15:43,44828.46,INR,ACC1063,ACC1013,CUST032,CUST038,payment,India,India
835,2025-06-02T12:16:23,20432.51,INR,ACC1043,ACC1086,CUST007,CUST011,deposit,India,India
836,2025-06-05T02:39:16,11374.48,INR,ACC1057,ACC1072,CUST004,CUST029,withdrawal,India,India
837,2025-06-02T04:35:20,807.43,INR,ACC1070,ACC1050,CUST021,CUST003,deposit,India,India
838,2025-06-02T11:45:48,76716.78,INR,ACC1005,ACC1002,CUST024,CUST049,transfer,China,India
839,2025-06-01T16:08:48,62209.94,INR,ACC1087,ACC1042,CUST014,CUST018,deposit,India,India
840,2025-06-03T04:25:46,89055.76,INR,ACC1060,ACC1017,CUST047,CUST017,deposit,India,India
841,2025-06-02T02:35:52,77445.31,INR,ACC1056,ACC1087,CUST011,CUST014,deposit,India,India
842,2025-06-06T23:31:18,80058.09,INR,ACC1013,ACC1023,CUST038,CUST047,deposit,India,India
843,2025-06-05T18:41:08,40117.99,INR,ACC1025,ACC1056,CUST037,CUST011,withdrawal,India,India
844,2025-06-03T16:17:55,22258.2,INR,ACC1071,ACC1015,CUST030,CUST002,deposit,India,India
845,2025-06-05T02:21:22,3766.13,INR,ACC1033,ACC1062,CUST001,CUST038,deposit,India,India
846,2025-06-01T23:16:24,10139.09,INR,ACC1066,ACC1098,CUST040,CUST026,payment,India,India
847,2025-06-06T19:35:52,65071.7,INR,ACC1050,ACC1020,CUST003,CUST003,transfer,India,India
848,2025-06-07T07:35:56,9683.52,INR,ACC1057,ACC1081,CUST004,CUST002,deposit,India,India
849,2025-06-06T22:50:31,83628.23,INR,ACC1057,ACC1021,CUST004,CUST031,withdrawal,India,India
850,2025-06-05T15:27:52,39146.16,INR,ACC1064,ACC1038,CUST002,CUST006,payment,India,India
851,2025-06-06T17:22:12,51390.5,INR,ACC1028,ACC1060,CUST005,CUST047,deposit,Nigeria,India
852,2025-06-01T13:15:47,4380.73,INR,ACC1038,ACC1033,CUST006,CUST001,transfer,India,India
853,2025-06-05T04:33:56,84787.14,INR,ACC1021,ACC1079,CUST031,CUST028,withdrawal,India,India
854,2025-06-06T13:05:35,75082.01,INR,ACC1095,ACC1070,CUST037,CUST021,deposit,India,India
855,2025-06-07T12:42:16,27731.06,INR,ACC1048,ACC1025,CUST025,CUST037,withdrawal,Nigeria,India
856,2025-06-05T22:21:18,22221.83,INR,ACC1063,ACC1050,CUST032,CUST003,transfer,India,India
857,2025-06-03T06:56:48,14575.28,INR,ACC1087,ACC1042,CUST014,CUST018,payment,India,India
858,2025-06-01T22:49:43,33066.95,INR,ACC1093,ACC1052,CUST029,CUST013,deposit,India,India
859,2025-06-05T04:24:18,26440.54,INR,ACC1005,ACC1067,CUST024,CUST038,deposit,China,India
860,2025-06-04T07:46:54,82291.97,INR,ACC1029,ACC1088,CUST017,CUST040,payment,India,India
861,2025-06-04T10:07:47,77173.15,INR,ACC1046,ACC1057,CUST038,CUST004,deposit,China,India
862,2025-06-05T01:09:44,57210.57,INR,ACC1010,ACC1083,CUST027,CUST006,deposit,India,India
863,2025-06-04T10:56:31,3304.61,INR,ACC1007,ACC1060,CUST015,CUST047,payment,India,India
864,2025-06-06T15:24:45,56990.8,INR,ACC1004,ACC1074,CUST008,CUST048,deposit,India,India
865,2025-06-04T07:07:13,47718.59,INR,ACC1095,ACC1016,CUST037,CUST031,payment,India,India
866,2025-06-07T19:10:59,10648.23,INR,ACC1004,ACC1012,CUST008,CUST040,withdrawal,India,India
867,2025-06-07T15:16:01,17587.37,INR,ACC1060,ACC1067,CUST047,CUST038,deposit,India,India
868,2025-06-05T07:48:22,10194.32,INR,ACC1048,ACC1057,CUST025,CUST004,withdrawal,Nigeria,India
869,2025-06-02T09:48:42,4000.48,INR,ACC1005,ACC1059,CUST024,CUST012,withdrawal,China,India
870,2025-06-02T04:22:44,34420.01,INR,ACC1037,ACC1095,CUST041,CUST037,deposit,India,India
871,2025-06-07T10:22:56,27375.26,INR,ACC1048,ACC1087,CUST025,CUST014,transfer,Nigeria,India
872,2025-06-01T13:56:58,16774.62,INR,ACC1091,ACC1010,CUST039,CUST027,payment,India,India
873,2025-06-04T18:32:50,74558.31,INR,ACC1053,ACC1080,CUST031,CUST048,deposit,India,India
874,2025-06-06T02:25:32,14163.12,INR,ACC1081,ACC1094,CUST002,CUST042,deposit,India,India
875,2025-06-02T14:40:02,28215.04,INR,ACC1087,ACC1033,CUST014,CUST001,withdrawal,India,India
876,2025-06-04T07:20:21,60348.7,INR,ACC1074,ACC1052,CUST048,CUST013,withdrawal,India,India
877,2025-06-04T23:26:15,2329.44,INR,ACC1078,ACC1058,CUST028,CUST043,transfer,India,India
878,2025-06-04T05:19:13,79806.7,INR,ACC1061,ACC1044,CUST030,CUST001,withdrawal,India,India
879,2025-06-07T07:05:40,85584.97,INR,ACC1015,ACC1005,CUST002,CUST024,withdrawal,India,China
880,2025-06-06T21:53:56,86691.48,INR,ACC1066,ACC1094,CUST040,CUST042,transfer,India,India
881,2025-06-05T10:36:29,45794.37,INR,ACC1042,ACC1052,CUST018,CUST013,payment,India,India
882,2025-06-03T02:31:38,28058.9,INR,ACC1098,ACC1083,CUST026,CUST006,withdrawal,India,India
883,2025-06-03T15:33:31,36590.91,INR,ACC1020,ACC1053,CUST003,CUST031,payment,India,India
884,2025-06-02T18:36:07,27794.63,INR,ACC1034,ACC1008,CUST001,CUST046,payment,India,India
885,2025-06-07T16:50:08,10787.87,INR,ACC1082,ACC1056,CUST042,CUST011,withdrawal,India,India
886,2025-06-04T03:57:37,59831.86,INR,ACC1039,ACC1076,CUST039,CUST010,payment,India,India
887,2025-06-06T21:53:34,25273.53,INR,ACC1046,ACC1010,CUST038,CUST027,deposit,China,India
888,2025-06-07T02:26:13,12493.52,INR,ACC1018,ACC1049,CUST044,CUST028,withdrawal,India,India
889,2025-06-07T20:08:01,4729.71,INR,ACC1047,ACC1037,CUST039,CUST041,withdrawal,India,India
890,2025-06-04T10:10:43,27247.09,INR,ACC1068,ACC1088,CUST042,CUST040,deposit,India,India
891,2025-06-07T03:52:58,36015.33,INR,ACC1047,ACC1038,CUST039,CUST006,transfer,India,India
892,2025-06-02T15:41:55,15246.12,INR,ACC1014,ACC1100,CUST028,CUST026,payment,India,India
893,2025-06-07T10:32:52,11066.15,INR,ACC1030,ACC1062,CUST026,CUST038,transfer,India,India
894,2025-06-02T18:24:27,4068.91,INR,ACC1021,ACC1093,CUST031,CUST029,payment,India,India
895,2025-06-04T22:47:17,58630.61,INR,ACC1016,ACC1009,CUST031,CUST016,withdrawal,India,India
896,2025-06-04T15:48:46,1131.23,INR,ACC1006,ACC1005,CUST045,CUST024,transfer,India,China
897,2025-06-05T15:52:01,25173.14,INR,ACC1046,ACC1087,CUST038,CUST014,deposit,China,India
898,2025-06-04T13:54:59,89123.44,INR,ACC1013,ACC1028,CUST038,CUST005,transfer,India,Nigeria
899,2025-06-06T10:16:31,29079.87,INR,ACC1045,ACC1087,CUST010,CUST014,payment,India,India
900,2025-06-03T17:18:29,77465.7,INR,ACC1032,ACC1006,CUST018,CUST045,payment,India,India
901,2025-06-02T11:00:00,120000.0,INR,ACC1062,ACC1008,CUST038,CUST046,transfer,India,India
902,2025-06-02T11:15:00,120000.0,INR,ACC1008,ACC1045,CUST046,CUST010,transfer,India,India
903,2025-06-02T11:30:00,120000.0,INR,ACC1045,ACC1062,CUST010,CUST038,transfer,India,India
904,2025-06-03T13:00:00,177228.5,INR,ACC1044,ACC1043,CUST001,CUST007,transfer,India,India
905,2025-06-03T13:02:00,168971.42,INR,ACC1044,ACC1045,CUST001,CUST010,transfer,India,India
906,2025-06-03T13:04:00,141989.96,INR,ACC1044,ACC1086,CUST001,CUST011,transfer,India,India
907,2025-06-03T13:06:00,147154.77,INR,ACC1044,ACC1065,CUST001,CUST027,transfer,India,India
908,2025-06-03T13:08:00,165875.42,INR,ACC1044,ACC1092,CUST001,CUST028,transfer,India,India
909,2025-06-04T14:00:00,80000.0,INR,ACC1063,ACC1085,CUST032,CUST013,transfer,India,India
910,2025-06-04T14:03:00,80000.0,INR,ACC1085,ACC1063,CUST013,CUST032,transfer,India,India
911,2025-06-04T14:06:00,80000.0,INR,ACC1063,ACC1085,CUST032,CUST013,transfer,India,India
912,2025-06-04T14:09:00,80000.0,INR,ACC1085,ACC1063,CUST013,CUST032,transfer,India,India
913,2025-06-04T14:12:00,80000.0,INR,ACC1063,ACC1085,CUST032,CUST013,transfer,India,India
914,2025-06-04T14:15:00,80000.0,INR,ACC1085,ACC1063,CUST013,CUST032,transfer,India,India
915,2025-06-07T18:00:00,96417.89,INR,ACC1097,ACC1043,CUST041,CUST007,transfer,India,India
916,2025-06-07T18:04:00,88520.7,INR,ACC1097,ACC1080,CUST041,CUST048,transfer,India,India
917,2025-06-07T18:08:00,81309.03,INR,ACC1097,ACC1033,CUST041,CUST001,transfer,India,India
918,2025-06-07T18:12:00,93949.06,INR,ACC1097,ACC1016,CUST041,CUST031,transfer,India,India
919,2025-06-04T10:23:00,146225.32,INR,ACC1010,ACC1010,CUST027,CUST027,deposit,India,India
920,2025-06-04T12:18:00,101273.28,INR,ACC1095,ACC1095,CUST037,CUST037,deposit,India,India
921,2025-06-05T11:40:00,142771.32,INR,ACC1006,ACC1006,CUST045,CUST045,deposit,India,India
922,2025-06-05T10:04:00,128371.99,INR,ACC1055,ACC1055,CUST020,CUST020,deposit,India,India
923,2025-06-04T12:33:00,131529.95,INR,ACC1099,ACC1099,CUST041,CUST041,withdrawal,India,India
924,2025-06-05T09:00:00,130000.0,INR,ACC1005,ACC1029,CUST024,CUST017,transfer,China,India
925,2025-06-05T10:00:00,130000.0,INR,ACC1028,ACC1036,CUST005,CUST048,transfer,Nigeria,India
926,2025-06-05T11:00:00,130000.0,INR,ACC1046,ACC1089,CUST038,CUST010,transfer,China,India
927,2025-06-05T11:00:00,130000.0,INR,ACC1075,ACC1029,CUST031,CUST017,transfer,Nigeria,India
928,2025-06-05T12:00:00,130000.0,INR,ACC1048,ACC1018,CUST025,CUST044,transfer,Nigeria,India
929,2025-06-06T10:00:00,96830.89,INR,ACC1056,ACC1034,CUST011,CUST001,transfer,India,India
930,2025-06-06T10:10:00,62637.28,INR,ACC1029,ACC1056,CUST017,CUST011,transfer,India,India
931,2025-06-06T10:20:00,79611.6,INR,ACC1029,ACC1085,CUST017,CUST013,transfer,India,India
932,2025-06-06T10:30:00,65272.34,INR,ACC1085,ACC1034,CUST013,CUST001,transfer,India,India
933,2025-06-06T10:40:00,69747.45,INR,ACC1085,ACC1029,CUST013,CUST017,transfer,India,India
934,2025-06-06T10:50:00,74389.18,INR,ACC1034,ACC1085,CUST001,CUST013,transfer,India,India
